id,created_at,author,location,retweet_count
288b8fd8d3b614a5e9c9c41108e0b1be048b7a472438c3db26d74616d0d7f600,2016-04-13 09:29:52,53dd1d3f11443f789d471129be251faeff807881eca3572887f3b35c3b5d604b,"Stockholm, Sweden",64
32d2164058278b05413b0175eeee6530c65f820c2d0fb724f10db54acd97c9fe,2016-04-13 09:29:50,53dd1d3f11443f789d471129be251faeff807881eca3572887f3b35c3b5d604b,"Stockholm, Sweden",28
b1e42a361be3445bd62eb7c132ec1f0a5df5a8e9ca9530cc51efec06f22067ae,2016-04-13 09:29:48,53dd1d3f11443f789d471129be251faeff807881eca3572887f3b35c3b5d604b,"Stockholm, Sweden",10
0daf20382ce3418bb58fa1466f05b138134d3dfee0ec0ec20b23281adafa7c3e,2016-04-13 09:29:45,53dd1d3f11443f789d471129be251faeff807881eca3572887f3b35c3b5d604b,"Stockholm, Sweden",13
80e87b02205e4cce44cd9ea49248679f20635daa873ed0395607dacb0c3b41fd,2016-04-13 09:21:07,fab2bcc7b733b516181fe3cccc260da739f70c9d0cb55619cfb59e4715977e35,,2
161c682d27d6cf67fac62ae5ba41766bbccdab023b18fb14fdadb53ed8458a68,2016-04-13 09:17:02,0fc6c9f46dc9ed6db1e92ac853bc0969a9101bb0b85cad0b03fa534dc5eab100,Alingsås,0
d015ecd786fa05d185ba5a282eeb5cc71b7f9dfebee624b143e7a2fcab06b931,2016-04-13 09:16:21,0fc6c9f46dc9ed6db1e92ac853bc0969a9101bb0b85cad0b03fa534dc5eab100,Alingsås,0
542500e214d7970bf74b0249c0b1d68c8bc45c15032094ff418e4f039301ebc8,2016-04-13 09:08:08,53dd1d3f11443f789d471129be251faeff807881eca3572887f3b35c3b5d604b,"Stockholm, Sweden",1
1bce3e1738a6144b1f33ef4ffb484de83a54c567d33c78dff8994ab48eae7c6f,2016-04-13 09:08:01,53dd1d3f11443f789d471129be251faeff807881eca3572887f3b35c3b5d604b,"Stockholm, Sweden",3
3a9e229ef39c42aa5102741cac0856f170698ba747578f0145eaa1b400ea0337,2016-04-13 09:07:53,53dd1d3f11443f789d471129be251faeff807881eca3572887f3b35c3b5d604b,"Stockholm, Sweden",2
01c669087421a726fe266a3ce0f074df0d89a40ed04fd18720fd3b812d37fee8,2016-04-13 09:07:43,53dd1d3f11443f789d471129be251faeff807881eca3572887f3b35c3b5d604b,"Stockholm, Sweden",3
fb46d71f609a077b8131bc6aaf928f498918f116d79c2464c42275cce9dfb35d,2016-04-13 09:07:39,24968aa256e91a357552840716bd56a66045604661a665c3a388049c208a132e,,1
391363b74f125a349b74aff87f655f01dac7b12377d2b1793d1ecebfa91d8cf8,2016-04-13 09:07:32,53dd1d3f11443f789d471129be251faeff807881eca3572887f3b35c3b5d604b,"Stockholm, Sweden",5
ad730a1bc1f7f1c4e57a11af78574712a13f087176cc12cc9d5f8fe3b156469d,2016-04-13 09:07:20,53dd1d3f11443f789d471129be251faeff807881eca3572887f3b35c3b5d604b,"Stockholm, Sweden",5
12d8afe18a8e9b18eeed49be57a1353417e991ebb065de3051a95a53457fc484,2016-04-13 09:05:35,361f57a6d781c19a0ca2570c583893f8434383bbcacfbac66097c0e91acccd4e,,3
e95c8ade27efb8a1f026ff83baf61aa6829cd48b745e7037dc9357a38d4e20d2,2016-04-13 09:00:06,12bcc8051b172f875977e6ce834d5e89f0f10de8be445ebc148bff230e5322fb,Stockholm,1
51d1280b4593b91165a5179e49e52f60e42cc7d3ce080e5b9fce85d9f26dad8c,2016-04-13 08:54:57,bda4eefc51600e10437ce7df46155cafe1ed4f40c4529d162f7a2355d0d6fe84,,1
e58f71b838b2fef2267f9f8e4e3a2c218df65510a06f1f5fed6ed7f0ee62545b,2016-04-13 08:51:39,8143398f68af984f20938e24c1825aa514f4a3d3abffb043bfffc2f03203064a,,26
ee87b1ab0f504ab15ed71cb989ba8d778ff18eb5aadfe9a427e27d63c3c75982,2016-04-13 08:35:03,09fb51a6b9cb034980b59a6b7fe80f68ecfc35813d5622725039afbc596eb323,,0
e76fdb4e2368c3d0ee76d7489143dfcc1d8d8e7f41820541110dc237880b48e7,2016-04-13 08:25:53,059728d0134465d8f130fd1d4dc00c3f86cf068d548ea7ee82e2b2d10d9dbf74,"Uppsala o Stockholm, sweden ",5
c79847ac1371c7bae25b2d798d8c2afc55a36618a8a50f84caae429ae86264b6,2016-04-13 08:25:40,128963389838680bd969f38e7616a2d2137848ac900e533ebdab63b0411d4f1f,Stockholm och Uppsala,5
647cd08a17b355d9cf6f922d4e46ad1ede7a6f732eb8604290a862a1f6bcdba5,2016-04-13 08:24:40,128963389838680bd969f38e7616a2d2137848ac900e533ebdab63b0411d4f1f,Stockholm och Uppsala,3
576d0b2a80ac3e26bbfe4c6fd526f5df40e6f85468573b3ab9a83d674449c852,2016-04-13 08:24:29,4a910760996957382f31647115bb229c074e436aec257a7a18524e133bbb2af5,ledamot MSU Lund,64
f46f74482eef7a682eb6ef829587912c15847c01400d9e574e8e02c8eadaa6c0,2016-04-13 08:23:57,dfa5f80fec68ff019545650a4c8269b8c5b7cceab17edad061f55c9b73fa91ee,@ home,12
7e0e2a665fef576ec84fdcdd52b1f38fbcb0efe26681a5919b923c228c6da4ff,2016-04-13 08:18:17,2716b1e6fd51ab0714c9d960e34804ee73cb8e50b365b155e5b61b458497d99c,"Örebro, Sverige",21
9296765097656253e710bd21bea143f95eba0fa55630889d0de7bde08b905a67,2016-04-13 08:17:46,3f46a1757f3ec80270df12b4de13591af1192f6288614d18fbdf55455cd1db06,,21
a78a3225668324a8c206137be20dbf8e13f01cf5382c071b580b64658ebc2b9d,2016-04-13 08:15:50,077bf7dd74e3764ffd39602173c1b699b258be932b9e0a1aa31a1c203432aac0,,12
02eeb7c8addab7e1d78e4c92322354f3ddb53868eff2362e842e54cf6a02fb65,2016-04-13 08:08:25,7bb2b3f0831270efb23078456c05285b68f43b874e12fee07506ba0b45e90db6,"Göteborg, Sweden",3
3e57c868d6ce9adc9b4a4c04e8cffa7f21697af0b9fcd24c13d2907ba51b6433,2016-04-13 08:07:03,9b94ac3ef11dcb26faf565a535a8ee5f349d1db77afaf788499dc140f282360a,"Borlänge, Sverige",5
e995ae14945c9948648e43b4f4beea54c70b6443175bb057655f23030dd81aad,2016-04-13 08:06:59,535ce736dc34a2b009c474b9466b4d7ece9bf17e7104e55df7762c1636d40bfa,,29
38d7c5f70677dc8ad25f776884a020710f5301bdd1d280e4abca51a6c5f6235a,2016-04-13 08:05:49,0f7cdeb42611fd2b22f39ad28424fe4ef3efcfd6a5f1e182219945117c1bd6a5,,36
634437d57aef452dd9564185d3ca4333732d7013db00f8eebf7105b277335f6d,2016-04-13 08:02:47,5ab94b614e9104178f7153f9f9e1dea9bf29082cb637e31ddbe06fe585972458,City of London,28
aa1981485881c37933138ffd2c73148439fed4a6ceea06d8f4da22805c3771ae,2016-04-13 07:58:36,d67c118d8c2fc4b515b6785e65993145815440cf1e9e9e1d4e216f3a1a978af0,,5
18e287adc086f630789d0e40d9a234854af45bb0ffdf0e4df45bd93ef9af42a4,2016-04-13 07:58:36,5eff36dca93796615380c37de178791c89df87746cdd9d7d7d00796c1a7fa987,,66
d2b9f5ba6cf1d5f51f752369046e98843d2d1cd9e4f8b3ff9440f6d7ecb3aa24,2016-04-13 07:55:26,706a4001dbae070240518a96789fc477da88f6f1f116eec5b2abe4f4761d2e35,,5
36cfda6a4b68eae6ef5954f3a525cad715f1f0efcdc04cb52dda7869dc68ac48,2016-04-13 07:53:29,1c758555a435680da846b1294a0c36caf78acbae97deb86d71e393b06e89f420,Stockholm,5
689d3e9211151a106a86c8dad393f96e6c8780d4eaf5c13f41213da73ba641c3,2016-04-13 07:48:34,0fbcaf4b114dc8b358888c694201f3447a180d78f7bedb21168624b4cb5992d9,"Stockholm, Sverige",3
a60bfa9d487f97fb8e4f4f5fc5b00aa17bede35c830037e4c45d62049379b23e,2016-04-13 07:44:48,4a64bc2af9c110deac5efe737da43e99e67712d1beec3bc0d16262db1c88934d,Stockholm,0
f448d3cb2aefc4a91eb3e1ba483dcc331ea12a30c007e2edf1b5665e3c2e8c30,2016-04-13 07:40:18,fab2bcc7b733b516181fe3cccc260da739f70c9d0cb55619cfb59e4715977e35,,21
90a2c5f52959e49b8d4a6eef33946884ea7125a1517de8141fe6474574da98d2,2016-04-13 07:36:29,1c0880bebe73e586e7c720a709a2fb5aa7771a1d723f0391e0cc4b019a8d3c00,"Jönköping, Sweden",58
e06b8d0cb391e819a420b7e4174aa136cdf5d9588ec620b97c2c82dde41e6e31,2016-04-13 07:27:58,3264b2177f84de6c0b107529d1ca5ebe9ef93419dce2c361161e7d306098d05e,"Örebro, Sverige",39
0713329117651490593505d99bf2e8783f7618937228488b7fd9c396bbf281c1,2016-04-13 07:26:00,7e6cdfe8a6753c5e15ce5b7396b67464d00bc5f397f20b31d6f8a5f0db31127f,Stockholm,64
7ea180e678cbff8baaf90ca4655cab381beebd47c4fb9f95cbb2056c46b84a93,2016-04-13 07:25:26,7e6cdfe8a6753c5e15ce5b7396b67464d00bc5f397f20b31d6f8a5f0db31127f,Stockholm,29
18d5ad2008cc49d6678724b21359ededc685526204bc927da52b0e3405681d21,2016-04-13 07:13:32,dbdc85dd946f58495ef4c3fcd2251fab0347f47a7de737824ebfc13ced0fb0bf,"Varberg, Sverige",6
c737cdc48b5ded4e61beb3334cc3d45b5f11d73ed85bc2280b60b6f134e4582f,2016-04-13 07:08:47,26446f952de4dff8ec02620777e0e758e7414407b2a03d830fdc9dece7c0d972,,26
cb65f9eba3e089b4d90edb4652bab247ce5c46ee52091002bce174e6e369d83e,2016-04-13 07:08:30,b7622a7944b71c951e03bbd087750154745e5a4d594efa9ee68e90c953545b1e,"Stockholm, Sweden",21
7098b87f2bda0b3244e8b96bd0899c05a5e5c150541c5d6bbe4a474aed709e0d,2016-04-13 06:54:02,776b29a3bef58e5786c683461034a900444b2276af3f40ea5ea9499a986ae48a,"Karlstad, SWE ",0
9a44b34947583ba8d32bf6f516ee46e4386a0063e45c5aa91db1a5338398ef66,2016-04-13 06:50:42,5603fd765962b10c699f7238b622da68c1b95842130d440508b4d0d984c00271,Sweden,35
9f9379c4ae2d56879a34fa80ebfa1a3fa1b99d4529092c699a05b406913e294c,2016-04-13 06:48:19,6b559823fd675292308007d9e75ad567b665689424fda23ef64d4a08a73d3298,,39
22069abeb91e8eef36d696e8870c413fab811a605d1119fdbb5e1b3f7a5dece1,2016-04-13 06:46:15,3bc485df96c15dc9b01ae0d17d409311cb1e3d263829b4065701894e1791ff72,,64
5b5b9ebc06fc999c0174aac7e83745a81ab62830ddc2baf10cac5f367b3773f7,2016-04-13 06:45:34,d8376c26ec0ff43e1127a5507cf7d3fdd328a460441d5a83ba23dea66e47d0f0,,39
9638ac76230ccb74da9a0426c71708d2db7d1aa6c3d0bd873e845f60a2010bfa,2016-04-13 06:45:03,a7651ba0ccdd3e3934e39fcda82dbb5558dba14e6745520e1fbc9d9240f50b9c,Sverige,28
4aea209253d99de744d985aa2889fb7f02a680c4c67e147d365f02e86ca63250,2016-04-13 06:43:08,5f5af64ec258f93b709705b21cdc278ddb43083914822dd43029b5986ba9d5a9,Sthlm,28
8a63129fe774bf9d1ec009fba1f4bd0b7eb49081bc333f9e73d4a91f00039d52,2016-04-13 06:42:02,6428fac63049df062c79be1c92c62d9578a03b1e3add49c319c57adc1223ed22,Garpenberg,2
24cbadb0135d48cf7d2a0a1b5494b534575f5bdf74332b8cfa6aac9ba40cdbea,2016-04-13 06:41:11,7a3ddf0fa6c88935596657bcdc0792af36ebc992165a427111e69a490f05b4ab,"Jönköping, Sverige",3
486d2cd457caf78e67b7ac11ab94fd2411eb16da3161c490b7d2fd222b92797f,2016-04-13 06:38:49,36e631d7d3ff14a60d057d33592bd32858648254406395e1b4f5f18c71940fd6,Hörby,8
cb2808f10f1bcb591d940f83a81e14fd30bf1b32e5728b24073c82e369fffc36,2016-04-13 06:35:14,11ffcd7ef49f5fde61a4234cf7b6a83651863ecad8c3ea1c7edc44d22f84ea62,Norrköping,2
1fe65abbc5df3681f00d27492c2c61c68a0a1d8099d04ac7737b7fa729de0ea0,2016-04-13 06:34:31,c2f3b6f69bfed2ffca283e395235441b2b8b2526d77b5d3e25ff183e13da4401,,8
403071049a2dfc518ed2ffd6bb0ca004695bb678df8d9561fcd3fe8a1bb98d4d,2016-04-13 06:28:58,9726ffaddace0209ac8b4c44127ffe2e60542bfd30204e3c05648f4962330e85,Stockholm,66
70f6e1ca88231b2a32aebd268a7d6db0713ca04058b6aabc9c2261928c33ecb9,2016-04-13 06:27:29,cf97b559e18e84d9f7e4822ff77207aba92c284ada8d2d2814c73d957e05d635,Stockholm,3
1991c9ce6e8823de93d194b0bb6da57a91a5c315570e3b1039828cc4fb71612f,2016-04-13 06:23:42,1d8d9a6122db7163dbad72a757ac5f16efd23f8e1c253ee6c4037278671082d6,Dala-Floda,3
b3221ba2635d0b83be16705f4fc4737488fc3cd32a782122860c7107c876f3f3,2016-04-13 06:20:41,128963389838680bd969f38e7616a2d2137848ac900e533ebdab63b0411d4f1f,Stockholm och Uppsala,58
9f3374a98bb2cd3d768dbed1f22af1e9560a95a220b0321276c3cbda10df4ab7,2016-04-13 06:18:19,7448ac51b4fc7b9199c2b58762c032e88a1e8cbb2a840ef31776443615120846,Kalma(r) stad.,8
024464343dbd804f778618774ed420f76243466629a3ca21013f33054f7261fb,2016-04-13 06:15:28,d1561371f30d0f7836bced8f5e3c54ca13284801485d3807b7eccefe52b70c42,,8
89e3325c52cd703cd3524540c1b493049b09b2ea788707222a51b5099a5fee96,2016-04-13 06:12:16,1c758555a435680da846b1294a0c36caf78acbae97deb86d71e393b06e89f420,Stockholm,8
ad0f4d0920ba57770a5a181211833fb35e29a63de3b12ae0cf90d2c39428ee9e,2016-04-13 06:11:07,f0bca2839e1daf8576def415a06efa90e8183986fc5ec794236f3128a651a00f,,16
dca0d27c095f5a4172f34ae6f8d01ec00bed880983b172349250c5e093567a97,2016-04-13 06:10:43,1a92c4b3f1b983b1b80a78202fae19086c25d8cdd773578f471fffa666efa8f4,"Gothenburg, Sweden",19
e5f0e2376ed3eb4cb445d1e2aabdec8c46673fb250629b9c4d6fc0861d708d51,2016-04-13 06:09:56,1a92c4b3f1b983b1b80a78202fae19086c25d8cdd773578f471fffa666efa8f4,"Gothenburg, Sweden",28
b4833a74bc5cfa01bb3eceb6261fc141672ab7eb6c9b87429c40d7ca1f1df5c2,2016-04-13 06:08:44,09fb51a6b9cb034980b59a6b7fe80f68ecfc35813d5622725039afbc596eb323,,0
2cb39e9b4c44990b9ddc21e1844984e6f2cc0bc4b8949c5fa7099b0ef6f8e451,2016-04-13 06:07:16,2ab919f092916e731444f62d7d97d75afa6b5540a547355ec4155d119c699ba8,,10
b040729377d61437a11bcfeecdd332837c91fb39686d94a2915f405e8a9e9f19,2016-04-13 06:06:45,1d66990389f260245567669004bcc7b16e442fb95d4a7d74bb89c7e85b159980,,5
34c16da372fd5e0c3d167ba8c306feba6d2c6071fea6987b7aa8c33b59573b1c,2016-04-13 06:04:31,9fe7b0696317d01e40528946d5e65d484208878b1ab2bd6636355150cf0944f8,,64
b0d32838ae8e3d680993f16b2b5eb8917288427f664b15255ec853174dcc2bf7,2016-04-13 06:04:00,3ebfcc4ba666966edd8a01aba6293abbc8da3e3e2333b18459c3a8abadd2969b,,64
9f2f34c191951b784568bd9a62c05e55be3273e52d8a89f982c57228815c9849,2016-04-13 06:02:02,24968aa256e91a357552840716bd56a66045604661a665c3a388049c208a132e,,1
3f6616af19b0e9bb58e260ffdc701733e31be59a5a47532e287c0a180239a65f,2016-04-13 06:01:20,d2aadadd0fb35a7decfc172c406fa65c4143087a6968cb96c87a853efb1ffe14,,21
77dfc8740fccabee731e31bdaa061a4f40e448a0476a1e7ef3511e2079f72cca,2016-04-13 06:00:06,f26480567667e9c231a047f34132c36238322c31bcd47216ad76eb0648fa1f38,"Stockholm, Sweden",8
dfb4967912b9548209034b61880bd8c4d6211e20190e581a8e3e6756423b410d,2016-04-13 05:59:05,60f3b38e6e9cb484c7f935d656a89f90793c660c2ea8e54e321c8ead01dcd369,Snapchat marko1b,35
23012ed06878be727355f334a2bc0aff4847446c4b4b10104a906ec4960f4c37,2016-04-13 05:56:31,4a64bc2af9c110deac5efe737da43e99e67712d1beec3bc0d16262db1c88934d,Stockholm,1
6bab65a7354016ab38d6c6ddf8847d1cbc836cdfbd49abd4834912e1a74b2e1c,2016-04-13 05:55:57,4a64bc2af9c110deac5efe737da43e99e67712d1beec3bc0d16262db1c88934d,Stockholm,8
93390cc52e6c9cfb08bc84d67a749b159fbf5ad723ed9b971079d1f8e937071c,2016-04-13 05:55:36,d3a62a44d317a02272acab8bd895326755931cf066135d3945a6901f3104bcd2,the local pastafarian church,8
034ecf07e12787a7f9107a33c82344d7d46fc9cd96118e97bec1dff0431145bd,2016-04-13 05:54:26,e24847ef9e3eaadc118e7a958bd1c02f4233b1b699e5e213912de9c1fc04044c,"Sweden, Borås",13
82109b1dc031d9d7e0803ed928fa147be35151f6a1d0325e2d00e7e8cce1b9be,2016-04-13 05:53:11,d73d235ae5283689ceacee2b72bca27e2d237b4409f1596bcf21d7fe7f193223,"Lerum, Sverige",8
e95d9f6391862e8e6195ad4397d5f9e43f8b7d897994df8fca13ad80ab594aab,2016-04-13 05:47:31,c0511a7f7267fbd9805db82d474c556c76e78162a3cb2970668b27b04089ca9f,Stockholm,0
5527e0aecbf9c3889aa15c31e8668b9bb153b0f10ecfd3c3ce36b60aad9a6306,2016-04-13 05:47:13,81c1cd0c7d35db800c7afb26441a1a6041562e986b18dd1a515fbcd80c61714e,Stockholm,0
0ec657fd7cc2757c566f5fd57da448c2ff58e9beaee9ee0e00086af4ea815792,2016-04-13 05:40:54,127f284bad8438bb518423877de09644555d5ea1e5fd252ca5e267a7adf57a59,,64
614e19de3601609616005a1625c2297a3c3ad79a6a774ff79604358b7f11a4a4,2016-04-13 05:38:21,768bbd5f39947c27ca076508c7c31a320d16f4ef534c2330cb3efee5a805498a,Stockholm,66
b60c5faef94f088f0ceac5922cf9634d9e678145ce2a94bc15d37aaa3e847180,2016-04-13 05:36:51,7c46b5e0322aaba379c198e21387abb7b6e85d7f0b8df1421df33bb84d21aef6,Borås,36
06a91a62f2a906244eadad04ff68a79e71b640d9b2efcdb61e7dfdb246287630,2016-04-13 05:36:25,2ddfe114c1d3369cc1383f55e4161d3889700b3db406a471d26eeb091b4b8b66,,35
7f6088b21551e3d33bd76c049d5a84e42dbd7eb57134a482737ec46b9d26e5f7,2016-04-13 05:34:34,81c1cd0c7d35db800c7afb26441a1a6041562e986b18dd1a515fbcd80c61714e,Stockholm,35
2aaa4edb226aca34dbb8505726a1c4711116ffc06f74c471179199a513ffc8fb,2016-04-13 05:34:29,81c1cd0c7d35db800c7afb26441a1a6041562e986b18dd1a515fbcd80c61714e,Stockholm,35
039c6714bf133a745a38208505b11043ca13e7de67be1c85dca3cc5bb7c4412e,2016-04-13 05:31:43,e252ee005d41f6716530b54e1304c5336ae9f38fe6c5f761a455e81344a93214,,26
6602174fdf374b07c59cffb3df7fc58a686551d6bbfe31308261c73f6fbb94d6,2016-04-13 05:24:59,ffd5120d59618d8baa149020a100361f9e3d0525a79e69a1bcd6a9885cb8f42e,malmö ,66
bdf9ab234cd8026a129e24d5c6a4d66fcf7ba439bcb47be37bd0242d492d2d20,2016-04-13 05:24:24,c212dec18d0d56ccab3fcd6363cee353566c458239935e01ed747c506d73c77f,Malmø ,19
3899fd1554af81009018f2109c80e4b27fd59fb3996c7aba98906bf3452f2c5f,2016-04-13 05:21:07,7bb2b3f0831270efb23078456c05285b68f43b874e12fee07506ba0b45e90db6,"Göteborg, Sweden",21
c5cad4431977c22356de82a34620b0e8b6910239ebcb0a0d0f519591632fc4ce,2016-04-13 05:16:28,7f3b0910d20c60ecf0046ef69fc706286ef269c9c4f6a41197cf7fad503afc89,,13
99f2498eef11a8d68c351656ea2575d3ab6583b699bb1dc23e14817fed50817e,2016-04-13 05:15:56,f27738199817b7c3b82dd28bafbe0ca886b052aad86d64de1ffec5faaafef257,Kungsbacka,3
e5deb78a04b7f936a642f83b7d7cce203251ea0a2130053591c60795f927195b,2016-04-13 05:15:55,ea038179f6a7d32b4ae17c917bf940840534c99a2bd52a3b1045a166c20ff08e,Sweden,66
f245cf2a0bb015c061e64d9706e4bb11c823332031e3525dbff9a4e604a0f0e5,2016-04-13 05:15:19,54084b0d381dde5503b854c85ccbc6587c11871427449bf75c3ac572c390b24c,"Danderyd, Sverige",4
a4450bcd5b74439b31402b8f8ab666e4015f4736949f9bafabca0326d08a3561,2016-04-13 05:11:50,066dfb13ea387447e305988f0cc1832003c6e7240f00b50795ac09e875d51716,"Gothenburg, Sweden",26
ffe17a1f19c2ce3ab4f6a595a70123d7b3b636f03d740decfdc32e4ff7aeb5de,2016-04-13 05:11:47,6cd9e42d741af77981e5de7d0213f4eb26dffb84659ce05d715b1ae8a7e5adab,"Trollhättan, Sverige",20
a9fee0e5fa010fc8048c27494fb6b94763a928acb2f1bdf67ce05b189092e13a,2016-04-13 05:11:44,f0781bd746073982f43ab203c7897d3ea187d6c452ea41513246f3943044bdb8,Stockholm,1
01dd56a2929d355ae9513f44ad4a5a51577ed602dc3b5a1bc5869f3b4f364145,2016-04-13 05:11:16,275f021e6eec3838c3c3b2ff6b4ffaab1842e15366f0902512e0c580c4bced0f,Sweden,28
b33a76b9e3e5a2cb094c24b4fc893485bcb8f740378d343568e83e2728f9f085,2016-04-13 05:11:11,077bf7dd74e3764ffd39602173c1b699b258be932b9e0a1aa31a1c203432aac0,,66
3380a51db78ece327bea476d6ab7183402ed2ddbadcd3964c3c09d8e777fb59f,2016-04-13 05:02:54,eaf8da21da516b490b1d7e1ef2331a3f71935c61dc608da0964ffc32f43162dd,"Stockholm, Sverige",66
ce06b6d19acfd4b419994f1db021ae0084e6802c512477a5cddf38efcc2d7f84,2016-04-13 04:48:28,d3bc3fb5b1015c87ff839098b2fd012344a6a8d170320e601eb3302f9b60acc3,Stockholm,4
315272637d317e254971f3a0be2f00d375ea298ddd5aa1c66d8434b8c75d9c49,2016-04-13 04:47:22,5f284e188747710435659d40e778894fd9f0c3218812312503c4bec0645b091f,,1
564937419a00b86093665aaa88a4afdf411c5bc17faf773f305cc0b3f60c0f1d,2016-04-13 04:40:39,7a5fc9383deb460ae641f7c07bab2cc74eff99b5bc73485b9f0d03cca34a60f9,Stockholm,13
25f7e665c0cfdba100c49e1bf2a4c5b1ef7d2bc6d7d2740c5c336dd8352d3132,2016-04-13 04:37:35,3297ec1ca90f672d71e52fa072bfdc4f358baa92138cb5a00980ad7d5c0c5163,,28
1530f353c32a85861ca8e702aa036aea77e76daf443b5c584d89ed6c6964798c,2016-04-13 04:36:18,a7415cb1ef0f1802aed793202e77f288c1431b88157450a6f47ff6ad9dd49a80,,28
49f0462f0d576459c73045558134552e86180874d3dca63b4b72bae9317261d7,2016-04-13 04:14:02,5b30ea53d32c840bf1286a4906de6dfed75afdf740eec9dade0f6978c70bb480,Sverige,28
c8e36f4c6a8af3d05eae65c6976e3336b7869b3cba49968fade1a2f6aae489c9,2016-04-13 04:08:46,0618e492e2f286a6ec73c6c9c7e7a1addd86c45e8deb1f26c43698592cbf21cc,"Uppsala, Sverige",1
21e6c94a4a179db63f0a8b80cd155809646ddcd669bfd2a6b95425d669d5c4a5,2016-04-13 03:59:56,e91a7b37ec0407bb938b60245645a2a5f88e54ea2922d0b30758ad7708a09343,Eskilstuna,35
95610f66abbd5a75f3c3de598a5c131400c14fa66c8177e9bc56b201e37e9623,2016-04-13 03:56:35,9b28ba364b1cd95807d4ffdd32ef23f29442d18a87b693975b6dfdec123a0bea,,29
4e2a22b43c732d3499da26edc6033c46f8bcc5fc212a999934f8270fe96ec744,2016-04-13 02:20:24,2fac9c1a26a5364fba9ef05b839410f80bbf2bbbd23cc29705e201597add6b84,,28
644a28506db96c8cb645be59650090958b2f8d7266bda5f3db49908b6d501aa6,2016-04-12 22:38:00,24968aa256e91a357552840716bd56a66045604661a665c3a388049c208a132e,,0
a35bb351565d738df799946a74d85c8df465cabe6599df6315e311e3c0299497,2016-04-12 22:36:35,00dc048552245e602e3a70bb05923c7baa3fa352da53bcf57838f3464af9105c,,18
9e593765037fe13862902c7c9d0275f1360ad1ec7a73effa34b5fc36087749a2,2016-04-12 22:36:14,24968aa256e91a357552840716bd56a66045604661a665c3a388049c208a132e,,0
b48c836dad1df35e2614f7a847eefc4ff33ddecac831f2b421b683feecc2e85a,2016-04-12 22:35:53,bc7e61ce61ce4961caa5804cd2486146b0123197ed1aa4f17109475bfdb8ff40,,1
8210be722bef17b2bc8a473ab98f9bab6e3b33b75e8cd1ca191fd3a0be1a173e,2016-04-12 22:29:16,24968aa256e91a357552840716bd56a66045604661a665c3a388049c208a132e,,0
72e23c4a40f0266aed7972c5ee14a65f6bc200f23ce406003182b1e6dc9200da,2016-04-12 22:22:56,87b0efd54c5b34b657026db5e738af1688856fa601669f464bc980265ae49b22,Gävle,35
8c53963060fa35c06ed760d8090510c76db6e7d69a221345893fbe5a8f6dd50f,2016-04-12 22:21:50,ef050666a9248c81589724a199e91ddbeb7296b8c79d9c8285faa73a6bc8b830,Sverige,16
28d71b8a628800044c36d16e1430c7a99771cda0f8e35300253f2e81f9fedfe7,2016-04-12 22:13:23,ae64c86a6b2539cf101fbe562d068e117eb7797372ef807348ac15b9ecb917f3,,64
561885b59603235854ef7b17fb9f020708403f6cc25023dbeadf2190038eff59,2016-04-12 22:08:56,6ba4cd3b2d900c08ada6aad9dd69ce197b6c5e6cf6121df9502d2ad21115d018,,28
6c3f6b7002b517432581512bf0abe9ae20b3e72f54eb83c5ab0788dda4975c55,2016-04-12 22:07:58,6ba4cd3b2d900c08ada6aad9dd69ce197b6c5e6cf6121df9502d2ad21115d018,,64
52f0de5e207479a6b182da24c3fedb5776c81e846382747400bd86660dd56919,2016-04-12 22:06:00,dc5ca61d11bcefd0c6fa23a775ee8bf40885545923006c23d1bd5a434106057d,,29
8a3eeea7347eb8ac0b5e814a886b504998115af47b1a1061308e8e0dda263462,2016-04-12 22:04:05,0f4e0715a2e3a857ff2fc10122d8c944d453d02ac0bae2eb7a6b5adfd15949f9,,0
996cdaa73af226594844fc761460e3ac5be59ad571288ca8cce09efb06c2e20e,2016-04-12 22:00:32,fb9e86b7f435e0b35e2eea85646e0f7261b6564047fe2fec8f804a926c08a768,,13
bed65a2b15a195935b65c5ca4396fbb2c815c63c6817f7d8d9ea447e5a4d64bf,2016-04-12 21:58:17,f6aa14976451f4a964a7cdd4e473848e272f275ce5aa64d07d24abcbb86290aa,Hudiksvall,11
e3f6e16dde9447e1c311df1ade2ecfedb056040245c970479510bbc912e85d2f,2016-04-12 21:57:38,c0200b6047d4da35a093d35b586758a24020c57e434f4bd5d310b4dc1935a3bc,Uppsala,10
4e9bb5685a4cc0a81b70eeaeae1147161e1a64ac2857ed45e49f0ce9fe69b1f6,2016-04-12 21:57:06,67d4725b13676de9e6d71ad6ee88ae77411ff51a7bf6e2e7bb23ea63d5c8a24b,"Stockholm, Sweden",58
60a21e1f68ddef3d1ef9a050b2cbbcb66dc4e03a6f70a74964a1f15205952075,2016-04-12 21:56:32,e2c337fa529f9725abf3fd3fee108e9a9a9ad55a049dc4706a2ffa6d1ee483fb,,0
be775c6b94604dbc8985c7c86bb800d10aacc0fed52d71ec02a413efccef47ad,2016-04-12 21:53:17,a434610d30cb1fae427b21c55bd01c46c2f5614a4f3d768046ad5abded6c1619,"Täby, Sverige",13
